Heating,DHWSystem,Doors,Windows,ACH,AboveGradeWall,FoundationWall,AtticCeilings,Electricity-kWh,NG-GJ
NGF_92%,NGtank,Solidwood,Triple_pane,12,22,10.16,50,8937.9,90.6186
ASHP2,NGtank,Solidwood,Triple_pane,12,22,10.16,50,15726.3,36.7042
NGF_65%,GasInstantaneous,Solidwood,Triple_pane,12,22,10.16,50,8948.2,109.269
NGF_92%,GasInstantaneous,Solidwood,Triple_pane,12,22,10.16,50,8948,81.0502
ASHP2,GasInstantaneous,Solidwood,Triple_pane,12,22,10.16,50,15997.6,25.08
NGF_65%,elec_convential_tank_ef0.89,Solidwood,Triple_pane,12,22,10.16,50,15218.1,83.9572
NGF_92%,elec_convential_tank_ef0.89,Solidwood,Triple_pane,12,22,10.16,50,15218,55.8106
ASHP2,elec_convential_tank_ef0.89,Solidwood,Triple_pane,12,22,10.16,50,22248.8,0
NGF_65%,ElectricHP,Solidwood,Triple_pane,12,22,10.16,50,11953.7,85.063
NGF_92%,ElectricHP,Solidwood,Triple_pane,12,22,10.16,50,11953.6,56.5516
ASHP2,ElectricHP,Solidwood,Triple_pane,12,22,10.16,50,19078.6,0
NGF_65%,NGtank,Solidwood,Triple_pane,12,22,10.16,60,8935,116.2952
NGF_92%,NGtank,Solidwood,Triple_pane,12,22,10.16,60,8934.8,90.0068
ASHP2,NGtank,Solidwood,Triple_pane,12,22,10.16,60,15646.2,36.708
NGF_65%,GasInstantaneous,Solidwood,Triple_pane,12,22,10.16,60,8945,107.9884
NGF_92%,GasInstantaneous,Solidwood,Triple_pane,12,22,10.16,60,8944.9,80.4232
ASHP2,GasInstantaneous,Solidwood,Triple_pane,12,22,10.16,60,15913.8,25.08
NGF_65%,elec_convential_tank_ef0.89,Solidwood,Triple_pane,12,22,10.16,60,15215.3,82.6766
NGF_92%,elec_convential_tank_ef0.89,Solidwood,Triple_pane,12,22,10.16,60,15215.1,55.1836
ASHP2,elec_convential_tank_ef0.89,Solidwood,Triple_pane,12,22,10.16,60,22165.3,0
NGF_65%,ElectricHP,Solidwood,Triple_pane,12,22,10.16,60,11950.6,83.7786
NGF_92%,ElectricHP,Solidwood,Triple_pane,12,22,10.16,60,11950.4,55.9208
ASHP2,ElectricHP,Solidwood,Triple_pane,12,22,10.16,60,18992.7,0
NGF_65%,NGtank,Solidwood,Triple_pane,12,22,17,8.47,8983.1,132.3388
NGF_92%,NGtank,Solidwood,Triple_pane,12,22,17,8.47,8982.9,99.3244
ASHP2,NGtank,Solidwood,Triple_pane,12,22,17,8.47,16779.5,36.347
NGF_65%,GasInstantaneous,Solidwood,Triple_pane,12,22,17,8.47,8994.3,124.3018
NGF_92%,GasInstantaneous,Solidwood,Triple_pane,12,22,17,8.47,8994.1,90.3032
ASHP2,GasInstantaneous,Solidwood,Triple_pane,12,22,17,8.47,17060.8,25.08
NGF_65%,elec_convential_tank_ef0.89,Solidwood,Triple_pane,12,22,17,8.47,15247.7,99.009
NGF_92%,elec_convential_tank_ef0.89,Solidwood,Triple_pane,12,22,17,8.47,15247.5,65.075
ASHP2,elec_convential_tank_ef0.89,Solidwood,Triple_pane,12,22,17,8.47,23296.4,0
NGF_65%,ElectricHP,Solidwood,Triple_pane,12,22,17,8.47,12000.2,100.1566
NGF_92%,ElectricHP,Solidwood,Triple_pane,12,22,17,8.47,12000,65.8768
ASHP2,ElectricHP,Solidwood,Triple_pane,12,22,17,8.47,20148.9,0
NGF_65%,NGtank,Solidwood,Triple_pane,12,22,17,40,8904,106.7724
NGF_92%,NGtank,Solidwood,Triple_pane,12,22,17,40,8903.8,83.6114
ASHP2,NGtank,Solidwood,Triple_pane,12,22,17,40,14661.9,36.5256
NGF_65%,GasInstantaneous,Solidwood,Triple_pane,12,22,17,40,8914,98.6138
NGF_92%,GasInstantaneous,Solidwood,Triple_pane,12,22,17,40,8913.8,74.1836
ASHP2,GasInstantaneous,Solidwood,Triple_pane,12,22,17,40,14978.4,25.08
NGF_65%,elec_convential_tank_ef0.89,Solidwood,Triple_pane,12,22,17,40,15175.1,73.3172
NGF_92%,elec_convential_tank_ef0.89,Solidwood,Triple_pane,12,22,17,40,15175,48.9516
ASHP2,elec_convential_tank_ef0.89,Solidwood,Triple_pane,12,22,17,40,21220.8,0
NGF_65%,ElectricHP,Solidwood,Triple_pane,12,22,17,40,11919.6,74.4192
NGF_92%,ElectricHP,Solidwood,Triple_pane,12,22,17,40,11919.4,49.6926
ASHP2,ElectricHP,Solidwood,Triple_pane,12,22,17,40,18059,0
NGF_65%,NGtank,Solidwood,Triple_pane,12,22,17,50,8900.2,105.3436
NGF_92%,NGtank,Solidwood,Triple_pane,12,22,17,50,8900.1,82.8666
ASHP2,NGtank,Solidwood,Triple_pane,12,22,17,50,14573.8,36.5294
NGF_65%,GasInstantaneous,Solidwood,Triple_pane,12,22,17,50,8910.2,97.413
NGF_92%,GasInstantaneous,Solidwood,Triple_pane,12,22,17,50,8910,73.4198
ASHP2,GasInstantaneous,Solidwood,Triple_pane,12,22,17,50,14868.8,25.08
NGF_65%,elec_convential_tank_ef0.89,Solidwood,Triple_pane,12,22,17,50,15171.7,72.1164
NGF_92%,elec_convential_tank_ef0.89,Solidwood,Triple_pane,12,22,17,50,15171.5,48.1878
ASHP2,elec_convential_tank_ef0.89,Solidwood,Triple_pane,12,22,17,50,21111.7,0
NGF_65%,ElectricHP,Solidwood,Triple_pane,12,22,17,50,11915.8,73.2488
NGF_92%,ElectricHP,Solidwood,Triple_pane,12,22,17,50,11915.6,48.925
ASHP2,ElectricHP,Solidwood,Triple_pane,12,22,17,50,17961,0
NGF_65%,NGtank,Solidwood,Triple_pane,12,22,17,60,8897.3,104.4506
NGF_92%,NGtank,Solidwood,Triple_pane,12,22,17,60,8897.2,82.289
ASHP2,NGtank,Solidwood,Triple_pane,12,22,17,60,14499,36.537
NGF_65%,GasInstantaneous,Solidwood,Triple_pane,12,22,17,60,8907.2,96.463
NGF_92%,GasInstantaneous,Solidwood,Triple_pane,12,22,17,60,8907.1,72.8308
ASHP2,GasInstantaneous,Solidwood,Triple_pane,12,22,17,60,14795.7,25.08
NGF_65%,elec_convential_tank_ef0.89,Solidwood,Triple_pane,12,22,17,60,15170.4,70.6306
NGF_92%,elec_convential_tank_ef0.89,Solidwood,Triple_pane,12,22,17,60,15170.2,47.5988
ASHP2,elec_convential_tank_ef0.89,Solidwood,Triple_pane,12,22,17,60,20997.6,0
NGF_65%,ElectricHP,Solidwood,Triple_pane,12,22,17,60,11912.8,72.2684
NGF_92%,ElectricHP,Solidwood,Triple_pane,12,22,17,60,11912.7,48.336
ASHP2,ElectricHP,Solidwood,Triple_pane,12,22,17,60,17889,0
NGF_65%,NGtank,Solidwood,Triple_pane,12,28,10.16,8.47,9016.7,142.785
NGF_92%,NGtank,Solidwood,Triple_pane,12,28,10.16,8.47,9016.5,106.2024
ASHP2,NGtank,Solidwood,Triple_pane,12,28,10.16,8.47,17735.7,36.4876
NGF_65%,GasInstantaneous,Solidwood,Triple_pane,12,28,10.16,8.47,9027.8,134.6074
NGF_92%,GasInstantaneous,Solidwood,Triple_pane,12,28,10.16,8.47,9027.7,97.0406
ASHP2,GasInstantaneous,Solidwood,Triple_pane,12,28,10.16,8.47,18013.5,25.08
NGF_65%,elec_convential_tank_ef0.89,Solidwood,Triple_pane,12,28,10.16,8.47,15287.6,109.3108
NGF_92%,elec_convential_tank_ef0.89,Solidwood,Triple_pane,12,28,10.16,8.47,15287.4,71.8124
ASHP2,elec_convential_tank_ef0.89,Solidwood,Triple_pane,12,28,10.16,8.47,24257.4,0
NGF_65%,ElectricHP,Solidwood,Triple_pane,12,28,10.16,8.47,12033.7,110.4394
NGF_92%,ElectricHP,Solidwood,Triple_pane,12,28,10.16,8.47,12033.5,72.5952
ASHP2,ElectricHP,Solidwood,Triple_pane,12,28,10.16,8.47,21099.8,0
NGF_65%,NGtank,Solidwood,Triple_pane,12,28,10.16,40,8932.1,115.5884
NGF_92%,NGtank,Solidwood,Triple_pane,12,28,10.16,40,8931.9,89.4292
ASHP2,NGtank,Solidwood,Triple_pane,12,28,10.16,40,15499.8,36.7042
NGF_65%,GasInstantaneous,Solidwood,Triple_pane,12,28,10.16,40,8942.2,107.3614
NGF_92%,GasInstantaneous,Solidwood,Triple_pane,12,28,10.16,40,8942,79.8418
ASHP2,GasInstantaneous,Solidwood,Triple_pane,12,28,10.16,40,15800,25.08
NGF_65%,elec_convential_tank_ef0.89,Solidwood,Triple_pane,12,28,10.16,40,15212.1,82.0534
NGF_92%,elec_convential_tank_ef0.89,Solidwood,Triple_pane,12,28,10.16,40,15211.9,54.606
ASHP2,elec_convential_tank_ef0.89,Solidwood,Triple_pane,12,28,10.16,40,22050.5,0
NGF_65%,ElectricHP,Solidwood,Triple_pane,12,28,10.16,40,11947.7,83.1098
NGF_92%,ElectricHP,Solidwood,Triple_pane,12,28,10.16,40,11947.5,55.3394
ASHP2,ElectricHP,Solidwood,Triple_pane,12,28,10.16,40,18879.5,0
NGF_65%,NGtank,Solidwood,Triple_pane,12,28,10.16,50,8928.1,114.0722
NGF_92%,NGtank,Solidwood,Triple_pane,12,28,10.16,50,8928,88.635
ASHP2,NGtank,Solidwood,Triple_pane,12,28,10.16,50,15431.2,36.7118
NGF_65%,GasInstantaneous,Solidwood,Triple_pane,12,28,10.16,50,8938.1,106.0846
NGF_92%,GasInstantaneous,Solidwood,Triple_pane,12,28,10.16,50,8937.9,79.0286
ASHP2,GasInstantaneous,Solidwood,Triple_pane,12,28,10.16,50,15697.9,25.08
NGF_65%,elec_convential_tank_ef0.89,Solidwood,Triple_pane,12,28,10.16,50,15208.5,80.7766
NGF_92%,elec_convential_tank_ef0.89,Solidwood,Triple_pane,12,28,10.16,50,15208.4,53.7928
ASHP2,elec_convential_tank_ef0.89,Solidwood,Triple_pane,12,28,10.16,50,21948.8,0
NGF_65%,ElectricHP,Solidwood,Triple_pane,12,28,10.16,50,11943.6,81.8938
NGF_92%,ElectricHP,Solidwood,Triple_pane,12,28,10.16,50,11943.5,54.5224
ASHP2,ElectricHP,Solidwood,Triple_pane,12,28,10.16,50,18782.5,0
NGF_65%,NGtank,Solidwood,Triple_pane,12,28,10.16,60,8925,113.1868
NGF_92%,NGtank,Solidwood,Triple_pane,12,28,10.16,60,8924.9,88.0232
ASHP2,NGtank,Solidwood,Triple_pane,12,28,10.16,60,15348.9,36.7194
NGF_65%,GasInstantaneous,Solidwood,Triple_pane,12,28,10.16,60,8935,105.0814
NGF_92%,GasInstantaneous,Solidwood,Triple_pane,12,28,10.16,60,8934.8,78.4016
ASHP2,GasInstantaneous,Solidwood,Triple_pane,12,28,10.16,60,15620.1,25.08
NGF_65%,elec_convential_tank_ef0.89,Solidwood,Triple_pane,12,28,10.16,60,15205.7,79.7734
NGF_92%,elec_convential_tank_ef0.89,Solidwood,Triple_pane,12,28,10.16,60,15205.5,53.1658
ASHP2,elec_convential_tank_ef0.89,Solidwood,Triple_pane,12,28,10.16,60,21871.3,0
NGF_65%,ElectricHP,Solidwood,Triple_pane,12,28,10.16,60,11940.5,80.826
NGF_92%,ElectricHP,Solidwood,Triple_pane,12,28,10.16,60,11940.3,53.8916
ASHP2,ElectricHP,Solidwood,Triple_pane,12,28,10.16,60,18707.2,0
NGF_65%,NGtank,Solidwood,Triple_pane,12,28,17,8.47,8973.4,129.5306
NGF_92%,NGtank,Solidwood,Triple_pane,12,28,17,8.47,8973.2,97.3788
ASHP2,NGtank,Solidwood,Triple_pane,12,28,17,8.47,16454.5,36.3508
NGF_65%,GasInstantaneous,Solidwood,Triple_pane,12,28,17,8.47,8984.4,121.1516
NGF_92%,GasInstantaneous,Solidwood,Triple_pane,12,28,17,8.47,8984.3,88.3272
ASHP2,GasInstantaneous,Solidwood,Triple_pane,12,28,17,8.47,16770,25.08
NGF_65%,elec_convential_tank_ef0.89,Solidwood,Triple_pane,12,28,17,8.47,15238.1,95.8626
NGF_92%,elec_convential_tank_ef0.89,Solidwood,Triple_pane,12,28,17,8.47,15237.9,63.1028
ASHP2,elec_convential_tank_ef0.89,Solidwood,Triple_pane,12,28,17,8.47,23006,0
NGF_65%,ElectricHP,Solidwood,Triple_pane,12,28,17,8.47,11990.3,97.0026
NGF_92%,ElectricHP,Solidwood,Triple_pane,12,28,17,8.47,11990.2,63.8932
ASHP2,ElectricHP,Solidwood,Triple_pane,12,28,17,8.47,19857.5,0
NGF_65%,NGtank,Solidwood,Triple_pane,12,28,17,40,8894.4,103.7248
NGF_92%,NGtank,Solidwood,Triple_pane,12,28,17,40,8894.3,81.7
ASHP2,NGtank,Solidwood,Triple_pane,12,28,17,40,14396.3,36.5332
NGF_65%,GasInstantaneous,Solidwood,Triple_pane,12,28,17,40,8904.3,95.2128
NGF_92%,GasInstantaneous,Solidwood,Triple_pane,12,28,17,40,8904.1,72.2342
ASHP2,GasInstantaneous,Solidwood,Triple_pane,12,28,17,40,14648.3,25.08
NGF_65%,elec_convential_tank_ef0.89,Solidwood,Triple_pane,12,28,17,40,15167.3,69.92
NGF_92%,elec_convential_tank_ef0.89,Solidwood,Triple_pane,12,28,17,40,15167.1,47.006
ASHP2,elec_convential_tank_ef0.89,Solidwood,Triple_pane,12,28,17,40,20893,0
NGF_65%,ElectricHP,Solidwood,Triple_pane,12,28,17,40,11909.8,71.649
NGF_92%,ElectricHP,Solidwood,Triple_pane,12,28,17,40,11909.7,47.7356
ASHP2,ElectricHP,Solidwood,Triple_pane,12,28,17,40,17737.6,0
NGF_65%,NGtank,Solidwood,Triple_pane,12,28,17,50,8890.7,102.5316
NGF_92%,NGtank,Solidwood,Triple_pane,12,28,17,50,8890.5,80.959
ASHP2,NGtank,Solidwood,Triple_pane,12,28,17,50,14284.3,36.5408
NGF_65%,GasInstantaneous,Solidwood,Triple_pane,12,28,17,50,8900.5,93.8258
NGF_92%,GasInstantaneous,Solidwood,Triple_pane,12,28,17,50,8900.3,71.4742
ASHP2,GasInstantaneous,Solidwood,Triple_pane,12,28,17,50,14576.2,25.08
NGF_65%,elec_convential_tank_ef0.89,Solidwood,Triple_pane,12,28,17,50,15163.9,68.533
NGF_92%,elec_convential_tank_ef0.89,Solidwood,Triple_pane,12,28,17,50,15163.7,46.246
ASHP2,elec_convential_tank_ef0.89,Solidwood,Triple_pane,12,28,17,50,20821.2,0
NGF_65%,ElectricHP,Solidwood,Triple_pane,12,28,17,50,11906,70.1518
NGF_92%,ElectricHP,Solidwood,Triple_pane,12,28,17,50,11905.9,46.9718
ASHP2,ElectricHP,Solidwood,Triple_pane,12,28,17,50,17669.5,0
NGF_65%,NGtank,Solidwood,Triple_pane,12,28,17,60,8887.8,101.6538
NGF_92%,NGtank,Solidwood,Triple_pane,12,28,17,60,8887.7,80.3852
ASHP2,NGtank,Solidwood,Triple_pane,12,28,17,60,14209.4,36.5446
NGF_65%,GasInstantaneous,Solidwood,Triple_pane,12,28,17,60,8897.6,92.8834
NGF_92%,GasInstantaneous,Solidwood,Triple_pane,12,28,17,60,8897.4,70.889
ASHP2,GasInstantaneous,Solidwood,Triple_pane,12,28,17,60,14503.4,25.08
NGF_65%,elec_convential_tank_ef0.89,Solidwood,Triple_pane,12,28,17,60,15161.2,67.5906
NGF_92%,elec_convential_tank_ef0.89,Solidwood,Triple_pane,12,28,17,60,15161.1,45.6608
ASHP2,elec_convential_tank_ef0.89,Solidwood,Triple_pane,12,28,17,60,20748.7,0
NGF_65%,ElectricHP,Solidwood,Triple_pane,12,28,17,60,11903.1,68.628
NGF_92%,ElectricHP,Solidwood,Triple_pane,12,28,17,60,11902.9,46.3828
ASHP2,ElectricHP,Solidwood,Triple_pane,12,28,17,60,17584,0
NGF_65%,NGtank,Solidwood,Triple_pane,12,31,10.16,8.47,9013.2,141.7666
NGF_92%,NGtank,Solidwood,Triple_pane,12,31,10.16,8.47,9013,105.4956
ASHP2,NGtank,Solidwood,Triple_pane,12,31,10.16,8.47,17637.2,36.4914
NGF_65%,GasInstantaneous,Solidwood,Triple_pane,12,31,10.16,8.47,9024.3,133.2736
NGF_92%,GasInstantaneous,Solidwood,Triple_pane,12,31,10.16,8.47,9024.1,96.33
ASHP2,GasInstantaneous,Solidwood,Triple_pane,12,31,10.16,8.47,17900.6,25.08
NGF_65%,elec_convential_tank_ef0.89,Solidwood,Triple_pane,12,31,10.16,8.47,15284.1,107.9808
NGF_92%,elec_convential_tank_ef0.89,Solidwood,Triple_pane,12,31,10.16,8.47,15283.9,71.098
ASHP2,elec_convential_tank_ef0.89,Solidwood,Triple_pane,12,31,10.16,8.47,24144,0
NGF_65%,ElectricHP,Solidwood,Triple_pane,12,31,10.16,8.47,12030.1,109.1056
NGF_92%,ElectricHP,Solidwood,Triple_pane,12,31,10.16,8.47,12029.9,71.8808
ASHP2,ElectricHP,Solidwood,Triple_pane,12,31,10.16,8.47,20986.9,0
NGF_65%,NGtank,Solidwood,Triple_pane,12,31,10.16,40,8928.6,114.5776
NGF_92%,NGtank,Solidwood,Triple_pane,12,31,10.16,40,8928.4,88.7262
ASHP2,NGtank,Solidwood,Triple_pane,12,31,10.16,40,15399.5,36.708
NGF_65%,GasInstantaneous,Solidwood,Triple_pane,12,31,10.16,40,8938.6,106.3316
NGF_92%,GasInstantaneous,Solidwood,Triple_pane,12,31,10.16,40,8938.4,79.1274
ASHP2,GasInstantaneous,Solidwood,Triple_pane,12,31,10.16,40,15698.5,25.08
NGF_65%,elec_convential_tank_ef0.89,Solidwood,Triple_pane,12,31,10.16,40,15208.7,81.0236
NGF_92%,elec_convential_tank_ef0.89,Solidwood,Triple_pane,12,31,10.16,40,15208.5,53.8916
ASHP2,elec_convential_tank_ef0.89,Solidwood,Triple_pane,12,31,10.16,40,21949.3,0
NGF_65%,ElectricHP,Solidwood,Triple_pane,12,31,10.16,40,11944.1,82.08
NGF_92%,ElectricHP,Solidwood,Triple_pane,12,31,10.16,40,11944,54.625
ASHP2,ElectricHP,Solidwood,Triple_pane,12,31,10.16,40,18777.8,0
NGF_65%,NGtank,Solidwood,Triple_pane,12,31,10.16,50,8924.6,113.0614
NGF_92%,NGtank,Solidwood,Triple_pane,12,31,10.16,50,8924.4,87.9358
ASHP2,NGtank,Solidwood,Triple_pane,12,31,10.16,50,15330.4,36.7156
NGF_65%,GasInstantaneous,Solidwood,Triple_pane,12,31,10.16,50,8934.5,105.0548
NGF_92%,GasInstantaneous,Solidwood,Triple_pane,12,31,10.16,50,8934.4,78.3142
ASHP2,GasInstantaneous,Solidwood,Triple_pane,12,31,10.16,50,15596.3,25.08
NGF_65%,elec_convential_tank_ef0.89,Solidwood,Triple_pane,12,31,10.16,50,15205.1,79.7468
NGF_92%,elec_convential_tank_ef0.89,Solidwood,Triple_pane,12,31,10.16,50,15205,53.0784
ASHP2,elec_convential_tank_ef0.89,Solidwood,Triple_pane,12,31,10.16,50,21847.4,0
NGF_65%,ElectricHP,Solidwood,Triple_pane,12,31,10.16,50,11940.1,80.864
NGF_92%,ElectricHP,Solidwood,Triple_pane,12,31,10.16,50,11939.9,53.808
ASHP2,ElectricHP,Solidwood,Triple_pane,12,31,10.16,50,18672.3,0
NGF_65%,NGtank,Solidwood,Triple_pane,12,31,10.16,60,8921.5,112.176
NGF_92%,NGtank,Solidwood,Triple_pane,12,31,10.16,60,8921.4,87.324
ASHP2,NGtank,Solidwood,Triple_pane,12,31,10.16,60,15248,36.7232
NGF_65%,GasInstantaneous,Solidwood,Triple_pane,12,31,10.16,60,8931.4,104.0554
NGF_92%,GasInstantaneous,Solidwood,Triple_pane,12,31,10.16,60,8931.3,77.691
ASHP2,GasInstantaneous,Solidwood,Triple_pane,12,31,10.16,60,15518.4,25.08
NGF_65%,elec_convential_tank_ef0.89,Solidwood,Triple_pane,12,31,10.16,60,15202.4,78.736
NGF_92%,elec_convential_tank_ef0.89,Solidwood,Triple_pane,12,31,10.16,60,15202.2,52.4514
ASHP2,elec_convential_tank_ef0.89,Solidwood,Triple_pane,12,31,10.16,60,21769.8,0
NGF_65%,ElectricHP,Solidwood,Triple_pane,12,31,10.16,60,11936.9,79.7924
NGF_92%,ElectricHP,Solidwood,Triple_pane,12,31,10.16,60,11936.8,53.1772
ASHP2,ElectricHP,Solidwood,Triple_pane,12,31,10.16,60,18596.9,0
NGF_65%,NGtank,Solidwood,Triple_pane,12,31,17,8.47,8969.9,128.2348
NGF_92%,NGtank,Solidwood,Triple_pane,12,31,17,8.47,8969.8,96.6872
ASHP2,NGtank,Solidwood,Triple_pane,12,31,17,8.47,16343.3,36.3508
NGF_65%,GasInstantaneous,Solidwood,Triple_pane,12,31,17,8.47,8980.9,120.1446
NGF_92%,GasInstantaneous,Solidwood,Triple_pane,12,31,17,8.47,8980.8,87.628
ASHP2,GasInstantaneous,Solidwood,Triple_pane,12,31,17,8.47,16665.4,25.08
NGF_65%,elec_convential_tank_ef0.89,Solidwood,Triple_pane,12,31,17,8.47,15234.7,94.8556
NGF_92%,elec_convential_tank_ef0.89,Solidwood,Triple_pane,12,31,17,8.47,15234.6,62.4036
ASHP2,elec_convential_tank_ef0.89,Solidwood,Triple_pane,12,31,17,8.47,22901.7,0
NGF_65%,ElectricHP,Solidwood,Triple_pane,12,31,17,8.47,11986.8,95.9918
NGF_92%,ElectricHP,Solidwood,Triple_pane,12,31,17,8.47,11986.7,63.194
ASHP2,ElectricHP,Solidwood,Triple_pane,12,31,17,8.47,19759.7,0
NGF_65%,NGtank,Solidwood,Triple_pane,12,31,17,40,8891,102.752
NGF_92%,NGtank,Solidwood,Triple_pane,12,31,17,40,8890.9,81.0274
ASHP2,NGtank,Solidwood,Triple_pane,12,31,17,40,14281.1,36.537
NGF_65%,GasInstantaneous,Solidwood,Triple_pane,12,31,17,40,8900.8,94.221
NGF_92%,GasInstantaneous,Solidwood,Triple_pane,12,31,17,40,8900.7,71.5464
ASHP2,GasInstantaneous,Solidwood,Triple_pane,12,31,17,40,14532.2,25.08
NGF_65%,elec_convential_tank_ef0.89,Solidwood,Triple_pane,12,31,17,40,15164,68.932
NGF_92%,elec_convential_tank_ef0.89,Solidwood,Triple_pane,12,31,17,40,15163.9,46.3182
ASHP2,elec_convential_tank_ef0.89,Solidwood,Triple_pane,12,31,17,40,20777.1,0
NGF_65%,ElectricHP,Solidwood,Triple_pane,12,31,17,40,11906.4,70.6534
NGF_92%,ElectricHP,Solidwood,Triple_pane,12,31,17,40,11906.2,47.044
ASHP2,ElectricHP,Solidwood,Triple_pane,12,31,17,40,17639.1,0
NGF_65%,NGtank,Solidwood,Triple_pane,12,31,17,50,8887.3,101.5588
NGF_92%,NGtank,Solidwood,Triple_pane,12,31,17,50,8887.2,80.2826
ASHP2,NGtank,Solidwood,Triple_pane,12,31,17,50,14187.3,36.5408
NGF_65%,GasInstantaneous,Solidwood,Triple_pane,12,31,17,50,8897.1,92.8378
NGF_92%,GasInstantaneous,Solidwood,Triple_pane,12,31,17,50,8896.9,70.7902
ASHP2,GasInstantaneous,Solidwood,Triple_pane,12,31,17,50,14465,25.08
NGF_65%,elec_convential_tank_ef0.89,Solidwood,Triple_pane,12,31,17,50,15160.6,67.545
NGF_92%,elec_convential_tank_ef0.89,Solidwood,Triple_pane,12,31,17,50,15160.5,45.562
ASHP2,elec_convential_tank_ef0.89,Solidwood,Triple_pane,12,31,17,50,20684.2,0
NGF_65%,ElectricHP,Solidwood,Triple_pane,12,31,17,50,11902.6,68.5824
NGF_92%,ElectricHP,Solidwood,Triple_pane,12,31,17,50,11902.4,46.284
ASHP2,ElectricHP,Solidwood,Triple_pane,12,31,17,50,17545.4,0
NGF_65%,NGtank,Solidwood,Triple_pane,12,31,17,60,8884.4,100.4378
NGF_92%,NGtank,Solidwood,Triple_pane,12,31,17,60,8884.3,79.7126
ASHP2,NGtank,Solidwood,Triple_pane,12,31,17,60,14118.3,36.5484
NGF_65%,GasInstantaneous,Solidwood,Triple_pane,12,31,17,60,8894.1,91.8954
NGF_92%,GasInstantaneous,Solidwood,Triple_pane,12,31,17,60,8894,70.205
ASHP2,GasInstantaneous,Solidwood,Triple_pane,12,31,17,60,14366.3,25.08
NGF_65%,elec_convential_tank_ef0.89,Solidwood,Triple_pane,12,31,17,60,15158,66.6026
NGF_92%,elec_convential_tank_ef0.89,Solidwood,Triple_pane,12,31,17,60,15157.8,44.9768
ASHP2,elec_convential_tank_ef0.89,Solidwood,Triple_pane,12,31,17,60,20611.8,0
NGF_65%,ElectricHP,Solidwood,Triple_pane,12,31,17,60,11899.7,67.64
NGF_92%,ElectricHP,Solidwood,Triple_pane,12,31,17,60,11899.5,45.695
ASHP2,ElectricHP,Solidwood,Triple_pane,12,31,17,60,17472.5,0
NGF_65%,NGtank,Solidwood,Triple_pane,12,38,10.16,8.47,9007.1,140.0262
NGF_92%,NGtank,Solidwood,Triple_pane,12,38,10.16,8.47,9007,104.2872
ASHP2,NGtank,Solidwood,Triple_pane,12,38,10.16,8.47,17467.8,36.4914
NGF_65%,GasInstantaneous,Solidwood,Triple_pane,12,38,10.16,8.47,9018.2,131.5104
NGF_92%,GasInstantaneous,Solidwood,Triple_pane,12,38,10.16,8.47,9018,95.1026
ASHP2,GasInstantaneous,Solidwood,Triple_pane,12,38,10.16,8.47,17730.1,25.08
NGF_65%,elec_convential_tank_ef0.89,Solidwood,Triple_pane,12,38,10.16,8.47,15278.1,106.2176
NGF_92%,elec_convential_tank_ef0.89,Solidwood,Triple_pane,12,38,10.16,8.47,15277.9,69.8744
ASHP2,elec_convential_tank_ef0.89,Solidwood,Triple_pane,12,38,10.16,8.47,23972.2,0
NGF_65%,ElectricHP,Solidwood,Triple_pane,12,38,10.16,8.47,12024,107.3386
NGF_92%,ElectricHP,Solidwood,Triple_pane,12,38,10.16,8.47,12023.8,70.6496
ASHP2,ElectricHP,Solidwood,Triple_pane,12,38,10.16,8.47,20814.7,0
NGF_65%,NGtank,Solidwood,Triple_pane,12,38,10.16,40,8922.5,112.5826
NGF_92%,NGtank,Solidwood,Triple_pane,12,38,10.16,40,8922.4,87.5216
ASHP2,NGtank,Solidwood,Triple_pane,12,38,10.16,40,15243.5,36.7156
NGF_65%,GasInstantaneous,Solidwood,Triple_pane,12,38,10.16,40,8932.5,104.614
NGF_92%,GasInstantaneous,Solidwood,Triple_pane,12,38,10.16,40,8932.3,77.9
ASHP2,GasInstantaneous,Solidwood,Triple_pane,12,38,10.16,40,15506.9,25.08
NGF_65%,elec_convential_tank_ef0.89,Solidwood,Triple_pane,12,38,10.16,40,15203,79.306
NGF_92%,elec_convential_tank_ef0.89,Solidwood,Triple_pane,12,38,10.16,40,15202.8,52.6604
ASHP2,elec_convential_tank_ef0.89,Solidwood,Triple_pane,12,38,10.16,40,21758,0
NGF_65%,ElectricHP,Solidwood,Triple_pane,12,38,10.16,40,11938,80.3586
NGF_92%,ElectricHP,Solidwood,Triple_pane,12,38,10.16,40,11937.8,53.39
ASHP2,ElectricHP,Solidwood,Triple_pane,12,38,10.16,40,18600.3,0
NGF_65%,NGtank,Solidwood,Triple_pane,12,38,10.16,50,8918.6,111.321
NGF_92%,NGtank,Solidwood,Triple_pane,12,38,10.16,50,8918.4,86.7274
ASHP2,NGtank,Solidwood,Triple_pane,12,38,10.16,50,15113.4,36.7232
NGF_65%,GasInstantaneous,Solidwood,Triple_pane,12,38,10.16,50,8928.4,103.075
NGF_92%,GasInstantaneous,Solidwood,Triple_pane,12,38,10.16,50,8928.3,77.0868
ASHP2,GasInstantaneous,Solidwood,Triple_pane,12,38,10.16,50,15414.6,25.08
NGF_65%,elec_convential_tank_ef0.89,Solidwood,Triple_pane,12,38,10.16,50,15199.4,77.729
NGF_92%,elec_convential_tank_ef0.89,Solidwood,Triple_pane,12,38,10.16,50,15199.2,51.8472
